country;DB         ;Store ;Last replication;Status
PL     ;TP-PL-CDB06;110459;2021-02-26 14:26;     1
PL     ;TP-PL-CDB06;110460;2021-02-26 14:52;     1
PL     ;TP-PL-CDB06;110461;2021-02-26 14:49;     1
PL     ;TP-PL-CDB06;110462;2021-02-26 14:34;     1
PL     ;TP-PL-CDB06;110463;2021-02-26 14:45;     1
PL     ;TP-PL-CDB06;110464;2021-02-26 14:38;     1
PL     ;TP-PL-CDB06;110465;2021-02-26 14:34;     1
PL     ;TP-PL-CDB06;110466;2021-02-26 14:28;     1
PL     ;TP-PL-CDB06;110467;2021-02-26 14:47;     1
PL     ;TP-PL-CDB06;110468;2021-02-23 12:24;     1
PL     ;TP-PL-CDB06;110480;2021-02-26 14:45;     1
PL     ;TP-PL-CDB06;110484;2021-02-26 14:46;     1
PL     ;TP-PL-CDB06;-PL-CD;NULL            ;     1

(196 rows affected)
